algorithm,alpha,rho,seed,total_reward,regret,competitive_ratio,acceptance_rate,total_accepts,V_mix,T,K,d,elapsed_time
SP-UCB-OLP,1.0,0.7,31,3044.4858166958506,258.37075531965274,0.9217735467205023,0.362,1810,0.6605713144031007,5000,3,2,5.849951982498169
Random,,0.7,31,2008.7112520544845,1294.145319961019,0.6081739271011419,0.2338,1169,0.6605713144031007,5000,3,2,0.02053093910217285
Oracle,,0.7,31,3302.2597847177276,0.5967872977757906,0.9998193117730778,0.367,1835,0.6605713144031007,5000,3,2,0.036466121673583984
SP-UCB-OLP,0.0,0.7,32,3238.6875008411807,65.0275672608027,0.980316835465426,0.3654,1827,0.6607430136203967,5000,3,2,3.6636719703674316
SP-UCB-OLP,0.01,0.7,32,3217.1617035841546,86.55336451782887,0.9738012017581302,0.3618,1809,0.6607430136203967,5000,3,2,6.85630202293396
SP-UCB-OLP,0.1,0.7,32,3139.3722068280745,164.34286127390897,0.9502551346329253,0.3506,1753,0.6607430136203967,5000,3,2,6.276677131652832
SP-UCB-OLP,1.0,0.7,32,3026.236633803749,277.47843429823433,0.9160101798798138,0.3654,1827,0.6607430136203967,5000,3,2,5.798832893371582
Random,,0.7,32,2022.7234084921424,1280.991659609841,0.6122572215812233,0.2338,1169,0.6607430136203967,5000,3,2,0.02031421661376953
Oracle,,0.7,32,3301.3251730773286,2.389895024654834,0.9992766037701829,0.3692,1846,0.6607430136203967,5000,3,2,0.03696322441101074
SP-UCB-OLP,0.0,0.7,33,2523.642885772823,777.6363583030325,0.7644439319398683,0.3588,1794,0.6602558488151711,5000,3,2,2.4341890811920166
SP-UCB-OLP,0.01,0.7,33,3219.481400179292,81.79784389656334,0.9752223796144026,0.3602,1801,0.6602558488151711,5000,3,2,5.146666049957275
SP-UCB-OLP,0.1,0.7,33,3105.5696968509087,195.70954722494662,0.940717057614515,0.3536,1768,0.6602558488151711,5000,3,2,6.492067098617554
SP-UCB-OLP,1.0,0.7,33,3013.8302742983933,287.448969777462,0.9129280050170584,0.3648,1824,0.6602558488151711,5000,3,2,5.840467214584351
Random,,0.7,33,2012.851726542339,1288.4275175335163,0.6097187113614824,0.2338,1169,0.6602558488151711,5000,3,2,0.02015519142150879
Oracle,,0.7,33,3297.256557191379,4.022686884476116,0.9987814763347588,0.366,1830,0.6602558488151711,5000,3,2,0.03695201873779297
SP-UCB-OLP,0.0,0.7,34,3211.7792210891057,88.46015887453314,0.9731958356076862,0.3582,1791,0.6600478759927277,5000,3,2,2.07499098777771
SP-UCB-OLP,0.01,0.7,34,3207.1778231874396,93.06155677619927,0.9718015737460763,0.3588,1794,0.6600478759927277,5000,3,2,5.3734400272369385
SP-UCB-OLP,0.1,0.7,34,3126.804044877027,173.43533508661176,0.9474476499675842,0.3486,1743,0.6600478759927277,5000,3,2,6.339699983596802
SP-UCB-OLP,1.0,0.7,34,3052.978241298863,247.2611386647759,0.9250778170317148,0.3584,1792,0.6600478759927277,5000,3,2,6.014132022857666
Random,,0.7,34,2022.6973912513527,1277.5419887122862,0.6128941444464668,0.2338,1169,0.6600478759927277,5000,3,2,0.019688129425048828
Oracle,,0.7,34,3297.652285027102,2.587094936536687,0.999216088701855,0.3684,1842,0.6600478759927277,5000,3,2,0.036682844161987305
SP-UCB-OLP,0.0,0.7,35,2515.6373356762706,783.9010080276889,0.7624210036766217,0.357,1785,0.6599076687407919,5000,3,2,2.1932930946350098
SP-UCB-OLP,0.01,0.7,35,3211.189138725891,88.34920497806843,0.9732237677593132,0.3576,1788,0.6599076687407919,5000,3,2,5.575501203536987
SP-UCB-OLP,0.1,0.7,35,3149.9609047214194,149.57743898254012,0.9546671614627672,0.3552,1776,0.6599076687407919,5000,3,2,6.310796022415161
SP-UCB-OLP,1.0,0.7,35,3053.5137259559633,246.02461774799622,0.9254366544285051,0.3546,1773,0.6599076687407919,5000,3,2,6.013077974319458
Random,,0.7,35,2014.972912379634,1284.5654313243256,0.6106832842917315,0.2338,1169,0.6599076687407919,5000,3,2,0.020161867141723633
Oracle,,0.7,35,3295.960565670888,3.577778033071354,0.9989156731456392,0.364,1820,0.6599076687407919,5000,3,2,0.03731989860534668
SP-UCB-OLP,0.0,0.7,36,2013.4966193869327,1289.239100121043,0.6096450913386715,0.3602,1801,0.6605471439015952,5000,3,2,3.1364810466766357
SP-UCB-OLP,0.01,0.7,36,3230.775975350107,71.95974415786895,0.97821207923697,0.3678,1839,0.6605471439015952,5000,3,2,5.747857093811035
SP-UCB-OLP,0.1,0.7,36,3155.2492463863573,147.48647312161847,0.9553441493212814,0.3548,1774,0.6605471439015952,5000,3,2,6.326159238815308
SP-UCB-OLP,1.0,0.7,36,2989.800685537701,312.9350339702746,0.9052497503442709,0.3674,1837,0.6605471439015952,5000,3,2,6.139074802398682
Random,,0.7,36,2008.8721574026324,1293.8635621053434,0.6082448999891229,0.2338,1169,0.6605471439015952,5000,3,2,0.02045607566833496
Oracle,,0.7,36,3301.6171302115117,1.1185892964640516,0.9996613143189578,0.371,1855,0.6605471439015952,5000,3,2,0.03763628005981445
SP-UCB-OLP,0.0,0.7,37,3208.033125573646,89.70910963710458,0.9727968096841348,0.3616,1808,0.6595484470421501,5000,3,2,2.4650800228118896
SP-UCB-OLP,0.01,0.7,37,3203.732721149126,94.00951406162449,0.9714927646382233,0.3604,1802,0.6595484470421501,5000,3,2,5.3360490798950195
SP-UCB-OLP,0.1,0.7,37,3111.0414443723657,186.70079083838482,0.943385268610464,0.3474,1737,0.6595484470421501,5000,3,2,6.368471145629883
SP-UCB-OLP,1.0,0.7,37,3051.0788182429933,246.66341696775726,0.925202335605835,0.3624,1812,0.6595484470421501,5000,3,2,5.847656011581421
Random,,0.7,37,2021.0566857609597,1276.6855494497909,0.612860721551149,0.2338,1169,0.6595484470421501,5000,3,2,0.02024078369140625
Oracle,,0.7,37,3296.2703493413865,1.4718858693640868,0.9995536686119223,0.3708,1854,0.6595484470421501,5000,3,2,0.03709697723388672
SP-UCB-OLP,0.0,0.7,38,3223.0789724749975,80.36407612228186,0.9756726315725629,0.3616,1808,0.6606886097194559,5000,3,2,3.6808018684387207
SP-UCB-OLP,0.01,0.7,38,3213.6089830831083,89.83406551417102,0.9728059287862351,0.3602,1801,0.6606886097194559,5000,3,2,6.575776100158691
SP-UCB-OLP,0.1,0.7,38,3104.040576201037,199.4024723962425,0.939637986953971,0.3544,1772,0.6606886097194559,5000,3,2,6.5305399894714355
SP-UCB-OLP,1.0,0.7,38,3011.5517752431174,291.89127335416197,0.9116402889167089,0.3642,1821,0.6606886097194559,5000,3,2,5.913153171539307
Random,,0.7,38,2001.7955212309762,1301.6475273663032,0.6059724632095553,0.2338,1169,0.6606886097194559,5000,3,2,0.020294189453125
Oracle,,0.7,38,3302.6135348928406,0.8295137044387957,0.9997488942015238,0.3678,1839,0.6606886097194559,5000,3,2,0.036612749099731445
SP-UCB-OLP,0.0,0.7,39,3162.405869593094,140.01062175561628,0.9576035844896003,0.3556,1778,0.6604832982697421,5000,3,2,2.822377920150757
SP-UCB-OLP,0.01,0.7,39,3215.5591147649707,86.85737658373955,0.9736988424048637,0.3546,1773,0.6604832982697421,5000,3,2,5.84358811378479
SP-UCB-OLP,0.1,0.7,39,3135.2206455594765,167.19584578923377,0.9493716658007146,0.3478,1739,0.6604832982697421,5000,3,2,5.897602796554565
SP-UCB-OLP,1.0,0.7,39,3030.147572527428,272.2689188212821,0.917554639296848,0.3622,1811,0.6604832982697421,5000,3,2,5.62987208366394
Random,,0.7,39,2022.7705096116315,1279.6459817370787,0.6125122360885286,0.2338,1169,0.6604832982697421,5000,3,2,0.020420074462890625
Oracle,,0.7,39,3300.6006142724123,1.8158770762979657,0.9994501368676377,0.3644,1822,0.6604832982697421,5000,3,2,0.03746199607849121
SP-UCB-OLP,0.0,0.7,40,2525.516279235202,774.0352247320525,0.7654119889320163,0.3622,1811,0.6599103007934509,5000,3,2,2.97517991065979
SP-UCB-OLP,0.01,0.7,40,3236.669992166194,62.8815118010607,0.9809424063466037,0.367,1835,0.6599103007934509,5000,3,2,3.8853743076324463
SP-UCB-OLP,0.1,0.7,40,3159.9172482794756,139.63425568777893,0.9576808376775183,0.3514,1757,0.6599103007934509,5000,3,2,5.946604013442993
SP-UCB-OLP,1.0,0.7,40,3052.811686005533,246.73981796172166,0.9252201950280058,0.3648,1824,0.6599103007934509,5000,3,2,5.796028137207031
Random,,0.7,40,2004.182130978781,1295.3693729884735,0.607410470353025,0.2338,1169,0.6599103007934509,5000,3,2,0.020532846450805664
Oracle,,0.7,40,3297.699481118847,1.8520228484076142,0.9994387046705648,0.3692,1846,0.6599103007934509,5000,3,2,0.03740692138671875
SP-UCB-OLP,0.0,0.7,41,2683.634529948946,618.476113069969,0.8127027892364822,0.3616,1808,0.6604221286037829,5000,3,2,2.9430489540100098
SP-UCB-OLP,0.01,0.7,41,3127.8354651872633,174.2751778316515,0.947223095567651,0.3602,1801,0.6604221286037829,5000,3,2,4.912023067474365
SP-UCB-OLP,0.1,0.7,41,3135.883446132127,166.22719688678762,0.9496603188514554,0.3518,1759,0.6604221286037829,5000,3,2,6.22012996673584
SP-UCB-OLP,1.0,0.7,41,3068.2541026797057,233.856540339209,0.9291796775999581,0.3566,1783,0.6604221286037829,5000,3,2,5.999929904937744
Random,,0.7,41,1997.0906978284306,1305.0199451904841,0.6047921810404919,0.2338,1169,0.6604221286037829,5000,3,2,0.020581960678100586
Oracle,,0.7,41,3299.2421816427773,2.868461376137475,0.9991313248748337,0.3656,1828,0.6604221286037829,5000,3,2,0.03746390342712402
SP-UCB-OLP,0.0,0.7,42,3227.850331197796,70.97634823307135,0.9784843657668864,0.3616,1808,0.6597653358861735,5000,3,2,2.354671001434326
SP-UCB-OLP,0.01,0.7,42,3225.8156910034413,73.01098842742613,0.9778675888361548,0.3614,1807,0.6597653358861735,5000,3,2,5.821182012557983
SP-UCB-OLP,0.1,0.7,42,3165.734537888907,133.09214154196025,0.9596547031792159,0.3482,1741,0.6597653358861735,5000,3,2,6.356051921844482
SP-UCB-OLP,1.0,0.7,42,3036.9829715964092,261.8437078344582,0.9206252000242604,0.3684,1842,0.6597653358861735,5000,3,2,5.812052965164185
Random,,0.7,42,2025.9437445940591,1272.8829348368083,0.6141407056109982,0.2338,1169,0.6597653358861735,5000,3,2,0.020671844482421875
Oracle,,0.7,42,3297.6194989866326,1.2071804442348366,0.999634057632745,0.3688,1844,0.6597653358861735,5000,3,2,0.03774881362915039
SP-UCB-OLP,0.0,0.7,43,3220.1600732862335,82.18252717896257,0.975113870024453,0.3618,1809,0.6604685200930392,5000,3,2,2.076080083847046
SP-UCB-OLP,0.01,0.7,43,3219.0519532332924,83.29064723190368,0.9747783142729738,0.363,1815,0.6604685200930392,5000,3,2,6.37221097946167
SP-UCB-OLP,0.1,0.7,43,3169.0327482995035,133.30985216569252,0.9596317316843767,0.3572,1786,0.6604685200930392,5000,3,2,6.473514080047607
SP-UCB-OLP,1.0,0.7,43,3035.8556268751263,266.48697359006974,0.9193036562734194,0.3658,1829,0.6604685200930392,5000,3,2,5.984729051589966
Random,,0.7,43,2014.1817546291895,1288.1608458360065,0.6099251344622617,0.2338,1169,0.6604685200930392,5000,3,2,0.019958972930908203
Oracle,,0.7,43,3301.395165309096,0.947435156100255,0.999713102100319,0.371,1855,0.6604685200930392,5000,3,2,0.036704063415527344
SP-UCB-OLP,0.0,0.7,44,2029.521088315992,1268.1888224329327,0.6154334805801881,0.3584,1792,0.659541982149785,5000,3,2,2.6927390098571777
SP-UCB-OLP,0.01,0.7,44,3237.418770672882,60.291140076042666,0.9817172699516343,0.3628,1814,0.659541982149785,5000,3,2,5.281064033508301
SP-UCB-OLP,0.1,0.7,44,3154.244738616167,143.46517213275774,0.9564955147615831,0.3456,1728,0.659541982149785,5000,3,2,6.451114892959595
SP-UCB-OLP,1.0,0.7,44,3057.2724183689816,240.43749237994325,0.9270895564233124,0.3576,1788,0.659541982149785,5000,3,2,5.909914970397949
Random,,0.7,44,2010.2329759517554,1287.4769347971694,0.6095845390764594,0.2338,1169,0.659541982149785,5000,3,2,0.02053213119506836
Oracle,,0.7,44,3295.3151875146204,2.394723234304365,0.9992738223497165,0.3652,1826,0.659541982149785,5000,3,2,0.03716897964477539
SP-UCB-OLP,0.0,0.7,45,3211.0445764139563,90.18229013737255,0.9726821894456522,0.36,1800,0.6602453733102658,5000,3,2,2.055532932281494
SP-UCB-OLP,0.01,0.7,45,3210.9619009799044,90.26496557142445,0.9726571455945646,0.3604,1802,0.6602453733102658,5000,3,2,5.092857837677002
SP-UCB-OLP,0.1,0.7,45,3118.316053391723,182.91081315960582,0.9445930799204096,0.3524,1762,0.6602453733102658,5000,3,2,6.389979124069214
SP-UCB-OLP,1.0,0.7,45,3048.4758780175066,252.75098853382224,0.923437255677656,0.365,1825,0.6602453733102658,5000,3,2,5.852621078491211
Random,,0.7,45,2016.0427082664987,1285.1841582848301,0.6106949900030909,0.2338,1169,0.6602453733102658,5000,3,2,0.02036309242248535
Oracle,,0.7,45,3300.597858328134,0.6290082231948873,0.9998094622851982,0.3704,1852,0.6602453733102658,5000,3,2,0.037470102310180664
SP-UCB-OLP,0.0,0.7,46,3230.543308232226,70.15677090797135,0.9787448816233414,0.365,1825,0.6601400158280395,5000,3,2,2.282343864440918
SP-UCB-OLP,0.01,0.7,46,3221.091036322424,79.60904281777357,0.9758811643260508,0.364,1820,0.6601400158280395,5000,3,2,5.974376201629639
SP-UCB-OLP,0.1,0.7,46,3141.355792094701,159.34428704549646,0.9517240939119181,0.3492,1746,0.6601400158280395,5000,3,2,6.773058891296387
SP-UCB-OLP,1.0,0.7,46,3014.346295256796,286.3537838834013,0.9132445308517719,0.3648,1824,0.6601400158280395,5000,3,2,6.0916969776153564
Random,,0.7,46,2017.9067968052311,1282.7932823349663,0.6113572116285335,0.2338,1169,0.6601400158280395,5000,3,2,0.02059793472290039
Oracle,,0.7,46,3300.2196288427635,0.4804502974338902,0.9998544398806574,0.3686,1843,0.6601400158280395,5000,3,2,0.03722977638244629
SP-UCB-OLP,0.0,0.7,47,2845.2795035491977,452.7342750999869,0.8627251717288398,0.3696,1848,0.659602755729837,5000,3,2,6.755918979644775
SP-UCB-OLP,0.01,0.7,47,3142.983137236539,155.03064141264576,0.952992724767771,0.3638,1819,0.659602755729837,5000,3,2,5.170970916748047
SP-UCB-OLP,0.1,0.7,47,3146.570245863955,151.44353278522976,0.9540803820270094,0.3504,1752,0.659602755729837,5000,3,2,6.525018215179443
SP-UCB-OLP,1.0,0.7,47,3034.7558056611856,263.257972987999,0.9201768122703764,0.3606,1803,0.659602755729837,5000,3,2,5.785664796829224
Random,,0.7,47,2012.6869544623162,1285.3268241868684,0.6102724517077918,0.2338,1169,0.659602755729837,5000,3,2,0.020460128784179688
Oracle,,0.7,47,3296.379889867296,1.6338887818887997,0.9995045840037218,0.3674,1837,0.659602755729837,5000,3,2,0.0369110107421875
SP-UCB-OLP,0.0,0.7,48,2016.4692574003936,1284.7906163969699,0.6108180920276643,0.358,1790,0.6602519747594727,5000,3,2,2.5941548347473145
SP-UCB-OLP,0.01,0.7,48,3187.0860471152605,114.17382668210303,0.965415074533114,0.3596,1798,0.6602519747594727,5000,3,2,5.286958932876587
SP-UCB-OLP,0.1,0.7,48,3119.9805822424496,181.27929155491393,0.9450878457058903,0.3486,1743,0.6602519747594727,5000,3,2,6.563297986984253
SP-UCB-OLP,1.0,0.7,48,2996.0315838363,305.22828996106364,0.9075418774560251,0.361,1805,0.6602519747594727,5000,3,2,5.962188005447388
Random,,0.7,48,2022.2971055853147,1278.9627682120488,0.6125834326575184,0.2338,1169,0.6602519747594727,5000,3,2,0.020150184631347656
Oracle,,0.7,48,3299.865907783285,1.3939660140786145,0.9995777472639634,0.367,1835,0.6602519747594727,5000,3,2,0.03689098358154297
SP-UCB-OLP,0.0,0.7,49,2530.4331803499617,766.9164175625174,0.7674142838696737,0.3578,1789,0.6594699195824958,5000,3,2,2.24631404876709
SP-UCB-OLP,0.01,0.7,49,3222.6567759344794,74.69282197799976,0.9773476182127345,0.3592,1796,0.6594699195824958,5000,3,2,5.207503080368042
SP-UCB-OLP,0.1,0.7,49,3158.7210263717284,138.62857154075073,0.9579575754938102,0.3508,1754,0.6594699195824958,5000,3,2,6.244926929473877
SP-UCB-OLP,1.0,0.7,49,3037.3545269373712,259.99507097510786,0.9211502865393137,0.358,1790,0.6594699195824958,5000,3,2,5.727162837982178
Random,,0.7,49,2009.919572797826,1287.430025114653,0.6095561035051568,0.2338,1169,0.6594699195824958,5000,3,2,0.02043890953063965
Oracle,,0.7,49,3295.2110304305425,2.1385674819366614,0.9993514283461813,0.3644,1822,0.6594699195824958,5000,3,2,0.03714466094970703
SP-UCB-OLP,0.0,0.7,50,2780.6206881019934,522.5865320622756,0.8417942026548709,0.3564,1782,0.6606414440328539,5000,3,2,6.52991795539856
SP-UCB-OLP,0.01,0.7,50,3200.9060106555344,102.3012095087347,0.9690297330169776,0.3638,1819,0.6606414440328539,5000,3,2,5.034320831298828
SP-UCB-OLP,0.1,0.7,50,3172.1599601447847,131.04726001948438,0.9603272664156481,0.3506,1753,0.6606414440328539,5000,3,2,6.143758058547974
SP-UCB-OLP,1.0,0.7,50,3064.8547885339776,238.35243163029145,0.9278421195693445,0.365,1825,0.6606414440328539,5000,3,2,5.664349317550659
Random,,0.7,50,1992.7365837292834,1310.4706364349856,0.6032732586574403,0.2338,1169,0.6606414440328539,5000,3,2,0.020792007446289062
Oracle,,0.7,50,3301.136165047053,2.0710551172160194,0.9993730168956482,0.3664,1832,0.6606414440328539,5000,3,2,0.04051566123962402
